prefix,truth,prediction,exact_match,bleu,levenshtein,meteor,rouge1_p,rouge1_r,rouge1_f,rouge2_p,rouge2_r,rouge2_f,rougeL_p,rougeL_r,rougeL_f
"/*
 * Bir Araba sýnýfý oluþturup sýnýfýn içerisinde sur() adýnda 3 adet adaþ yordam içeren uygulamam yazýnýz.
 */
","package questions;
",```,0.0,0.015326913259209084,1.0,0.049019607843137254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"package com.zondy.mapgis.workspace.enums;

/**
 * 树节点数据的显示状态
 *
 * @author cxy
 * @date 2019/12/20
 */
","public enum DisplayState {
",public class Node {,0.0,0.015326913259209084,0.9777777777777777,0.041666666666666664,0.5,0.5,0.4999999950000001,0.0,0.0,0.0,0.5,0.5,0.4999999950000001
"package com.zondy.mapgis.workspace.enums;

/**
 * 树节点数据的显示状态
 *
 * @author cxy
 * @date 2019/12/20
 */
public enum DisplayState {
    /**
     * 中间态
     */
    INTERMEDIATE,
    /**
     * 可见
     */
    VISIBLE,
    /**
     * 不可见
     */
","    UNVISIBLE,
",},0.0,0.01825497493590582,0.9964285714285714,0.20270270270270274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"package com.zondy.mapgis.workspace.enums;

/**
 * 树节点数据的显示状态
 *
 * @author cxy
 * @date 2019/12/20
 */
public enum DisplayState {
    /**
     * 中间态
     */
    INTERMEDIATE,
    /**
     * 可见
     */
","    VISIBLE,
",},0.0,0.01163077087294123,0.9957081545064378,0.09036144578313256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"package com.zondy.mapgis.workspace.enums;

/**
 * 树节点数据的显示状态
 *
 * @author cxy
 * @date 2019/12/20
 */
public enum DisplayState {
    /**
     * 中间态
     */
    INTERMEDIATE,
    /**
     * 可见
     */
    VISIBLE,
    /**
     * 不可见
     */
    UNVISIBLE,
    /**
     * 可编辑
     */
","    EDITABLE,
",},0.0,0.00836012201426026,0.9969604863221885,0.05076142131979696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"package com.zondy.mapgis.workspace.enums;

/**
 * 树节点数据的显示状态
 *
 * @author cxy
 * @date 2019/12/20
 */
public enum DisplayState {
    /**
     * 中间态
     */
","    INTERMEDIATE,
",},0.0,0.011870012943712947,0.9946524064171123,0.06756756756756757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"package com.zondy.mapgis.workspace.enums;

/**
 * 树节点数据的显示状态
 *
 * @author cxy
 * @date 2019/12/20
 */
public enum DisplayState {
    /**
     * 中间态
     */
    INTERMEDIATE,
    /**
     * 可见
     */
    VISIBLE,
    /**
     * 不可见
     */
    UNVISIBLE,
    /**
     * 可编辑
     */
    EDITABLE,
    /**
     * 激活
     */
","    ACTIVE
",},0.0,0.006201632515304227,0.9973045822102425,0.025252525252525256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"package com.mall4j.cloud.search.constant;

/**
 * 搜索平台的类型
 * @author YXF
 * @date 2021/03/16
 */
","public enum SearchTypeEnum {
",public class CloudSearch {,0.0,0.017169129718104637,0.975609756097561,0.040983606557377046,0.5,0.5,0.4999999950000001,0.0,0.0,0.0,0.5,0.5,0.4999999950000001
"package com.mall4j.cloud.search.constant;

/**
 * 搜索平台的类型
 * @author YXF
 * @date 2021/03/16
 */
public enum SearchTypeEnum {

    /**
     * 用户端搜索
     */
    APP(1),

    /**
     * 商家端、平台端搜索
     */
","    MULTISHOP(2),
",public class App {,0.0,0.015038674242388902,0.9959514170040485,0.1779904306220096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"package com.mall4j.cloud.search.constant;

/**
 * 搜索平台的类型
 * @author YXF
 * @date 2021/03/16
 */
public enum SearchTypeEnum {

    /**
     * 用户端搜索
     */
    APP(1),

    /**
     * 商家端、平台端搜索
     */
    MULTISHOP(2),

    /**
     * 商家端、平台端搜索
     */
","    PLATFORM(3)
",},0.0,0.008477248414197981,0.9968553459119497,0.06578947368421054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"package com.mall4j.cloud.search.constant;

/**
 * 搜索平台的类型
 * @author YXF
 * @date 2021/03/16
 */
public enum SearchTypeEnum {

    /**
     * 用户端搜索
     */
","    APP(1),
",/**,0.0,0.014115903847837825,0.994475138121547,0.06756756756756757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"package io.github.xezzon.tao.desensitize;

/**
 * 脱敏
 */
","@FunctionalInterface
",public class Toads,0.0,0.033070391777111276,0.9736842105263158,0.07462686567164178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"package cn.edu.hust.dp;

public class _300_lengthOfLIS {
    //解题思路:针对于动态规划一般的思路是求解初始化值和状态转化方程
","    public int lengthOfLIS(int[] nums) {
",},0.0,0.027135719612621227,0.9829545454545454,0.20090090090090093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"package cn.edu.hust.dp;

public class _300_lengthOfLIS {
    //解题思路:针对于动态规划一般的思路是求解初始化值和状态转化方程
    public int lengthOfLIS(int[] nums) {
        if(nums==null||nums.length==0) return 0;
        int len=0;
        int d[]=new int[nums.length];
        for(int i=0;i<nums.length;i++)
        {
            d[i]=1;
            //和前面每一个对比计算出最大的值
","            for(int j=0;j<i;j++)
",for(int j=0;j<nums.length;j++),0.0,0.02103538195393352,0.9977220956719818,0.3126061841658172,0.3333333333333333,0.5,0.39999999520000007,0.0,0.0,0.0,0.3333333333333333,0.5,0.39999999520000007
"package com.mquan86.pattern.structural.facade;

/**
 * @author Minh Quan Pham (mquan86@gmail.com)
 *
 */
","public class SubFunction3 {
",public class Facade {,0.0,0.021625117937542328,0.9743589743589743,0.04545454545454545,0.75,0.75,0.749999995,0.3333333333333333,0.3333333333333333,0.3333333283333334,0.75,0.75,0.749999995
"
/**
  Clase de Productos refigerados Heredando de Producto  
 */
","public class ProductoRefrigerado extends Producto {
",@param producto,0.0,0.07920431343524588,0.9565217391304348,0.3677058353317346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"import java.util.*;
class ana_class{
    public static void main(String args[]){
	PriorityQueue<String>q = new PriorityQueue<String>();
	q.offer(""ilk"");
	q.offer(""ikinci"");
	q.offer(""ücüncü"");
	System.out.printf(""%s "",q);
	System.out.println();

	// en yüksek öncelik olanı yazdıracak.
","	// ilk yazılan en yüksek öneme sahip.
",// en yüksek öncelik olanı yazdıracak.,0.0,0.07976430790549059,0.9797297297297297,0.46273561507936517,0.5,0.375,0.4285714236734694,0.2,0.14285714285714285,0.1666666618055557,0.5,0.375,0.4285714236734694
"import java.util.*;
class ana_class{
    public static void main(String args[]){
	PriorityQueue<String>q = new PriorityQueue<String>();
	q.offer(""ilk"");
	q.offer(""ikinci"");
	q.offer(""ücüncü"");
	System.out.printf(""%s "",q);
	System.out.println();

	// en yüksek öncelik olanı yazdıracak.
	// ilk yazılan en yüksek öneme sahip.
	System.out.printf(""%s "",q.peek());
	System.out.println();
	
	// Otomatik olarak en önemli olanı kuyruktan çeker. ilk giren en önemli.
		
","	q.poll();
",// En yüksek öncelik olanı yazdıracak.,0.0049261083743842365,0.012434551407623784,0.99581589958159,0.09727626459143972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"import java.util.*;
class ana_class{
    public static void main(String args[]){
	PriorityQueue<String>q = new PriorityQueue<String>();
	q.offer(""ilk"");
	q.offer(""ikinci"");
	q.offer(""ücüncü"");
	System.out.printf(""%s "",q);
	System.out.println();

	// en yüksek öncelik olanı yazdıracak.
	// ilk yazılan en yüksek öneme sahip.
","	System.out.printf(""%s "",q.peek());
",// ikinci yazılan en yüksek öneme sahip.,0.007194244604316547,0.08183162225351856,0.9912280701754386,0.39208834218618954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"package tel.endho.rooms.Tasks;


import tel.endho.rooms.GlobalRoomWorlds;


public class UnloadStaleGlobalTask implements Runnable{
    @Override
    public void run() {

        try {
            if(GlobalRoomWorlds.getGlobalRoomWorlds()!=null){
                GlobalRoomWorlds.getGlobalRoomWorlds().forEach((uuid, globalRoomWorld) -> {
                    if(globalRoomWorld.getSysTime()>System.currentTimeMillis()+30000){
                        GlobalRoomWorlds.removeGlobalRoomWorld(uuid);
                    }
                });
            }

            //Rooms.mysql.loadGlobalRoomWorlds();
","        } catch (Exception e) {
",},0.0,0.009051094463071216,0.9967585089141004,0.08403361344537817,1.0,0.2,0.33333333055555564,0.0,0.0,0.0,1.0,0.2,0.33333333055555564
"package com.mryqr.core.common.domain.task;

//Marker接口，无实际作用
","//保证一个Task只做一件事情，即只操作一种聚合，并且task的package跟着其所操作的聚合走
",//Marker接口，无实际作用,0.014925373134328358,0.019168844921065704,0.9865771812080537,0.07849293563579278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"package com.mryqr.core.common.domain.task;

//Marker接口，无实际作用
//保证一个Task只做一件事情，即只操作一种聚合，并且task的package跟着其所操作的聚合走
","//每个task接收原始数据类型
",//如果task的package跟着其所操作的聚合走，则task的package跟着其所操作的聚合走,0.0,0.016225759123926327,1.0,0.14285714285714288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"package com.mryqr.core.common.domain.task;

//Marker接口，无实际作用
//保证一个Task只做一件事情，即只操作一种聚合，并且task的package跟着其所操作的聚合走
//每个task接收原始数据类型
","public interface OnetimeTask {
",//Task的实例化,0.0,0.010229999456708305,0.9878048780487805,0.05555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"package org.dromara.northstar.indicator.trend;

import java.util.List;

import org.dromara.northstar.indicator.AbstractIndicator;
import org.dromara.northstar.indicator.Indicator;
import org.dromara.northstar.indicator.model.Configuration;
import org.dromara.northstar.indicator.model.Num;

import lombok.Getter;

@Getter
public class PBXIndicator extends AbstractIndicator implements Indicator {

	private PuBuIndicator pb1;
	private PuBuIndicator pb2;
	private PuBuIndicator pb3;
	private PuBuIndicator pb4;
	private PuBuIndicator pb5;
	private PuBuIndicator pb6;
	
	public PBXIndicator(Configuration cfg) {
		super(cfg.toBuilder().visible(false).build());	// 由于PBX没有值，因此设置为不可见
","		pb1 = new PuBuIndicator(cfg.toBuilder().indicatorName(""PB1"").build(), 4);
",},0.004,0.040670847115691994,0.9945652173913043,0.39243129271484667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"package org.dromara.northstar.indicator.trend;

import java.util.List;

import org.dromara.northstar.indicator.AbstractIndicator;
import org.dromara.northstar.indicator.Indicator;
import org.dromara.northstar.indicator.model.Configuration;
import org.dromara.northstar.indicator.model.Num;

import lombok.Getter;

@Getter
public class PBXIndicator extends AbstractIndicator implements Indicator {

	private PuBuIndicator pb1;
	private PuBuIndicator pb2;
	private PuBuIndicator pb3;
	private PuBuIndicator pb4;
	private PuBuIndicator pb5;
	private PuBuIndicator pb6;
	
	public PBXIndicator(Configuration cfg) {
		super(cfg.toBuilder().visible(false).build());	// 由于PBX没有值，因此设置为不可见
		pb1 = new PuBuIndicator(cfg.toBuilder().indicatorName(""PB1"").build(), 4);
		pb2 = new PuBuIndicator(cfg.toBuilder().indicatorName(""PB2"").build(), 6);
		pb3 = new PuBuIndicator(cfg.toBuilder().indicatorName(""PB3"").build(), 9);
		pb4 = new PuBuIndicator(cfg.toBuilder().indicatorName(""PB4"").build(), 13);
		pb5 = new PuBuIndicator(cfg.toBuilder().indicatorName(""PB5"").build(), 18);
		pb6 = new PuBuIndicator(cfg.toBuilder().indicatorName(""PB6"").build(), 24);
	}
	
	@Override
	public List<Indicator> dependencies() {
		return List.of(pb1, pb2, pb3, pb4, pb5, pb6);
	}

	/**
	 * PBX本身没有值，依赖的是pb1-pb6的值
	 */
","	@Override
",public void setIndicator(Indicator indicator) {,0.0,0.00810871287677526,0.9992553983618764,0.07978533094812167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"package AES;
public class SBoxProblem {
	static String Box[][]= {
			{""63"",""CA"",""B7"",""04"",""09"",""53"",""D0"",""51"",""CD"",""60"",""E0"",""E7"",""BA"",""70"",""E1"",""8C""},
			{""7C"",""82"",""FD"",""C7"",""83"",""D1"",""EF"",""A3"",""0C"",""81"",""32"",""C8"",""78"",""3E"",""F8"",""A1""},
			{""77"",""C9"",""93"",""23"",""2C"",""00"",""AA"",""40"",""13"",""4F"",""3A"",""37"",""25"",""B5"",""98"",""89""},
			{""7B"",""7D"",""26"",""C3"",""1A"",""ED"",""FB"",""8F"",""EC"",""DC"",""0A"",""6D"",""2E"",""66"",""11"",""0D""},
			{""F2"",""FA"",""36"",""18"",""1B"",""20"",""43"",""92"",""5F"",""22"",""49"",""8D"",""1C"",""48"",""69"",""BF""},
			{""6B"",""59"",""3F"",""96"",""6E"",""FC"",""4D"",""9D"",""97"",""2A"",""06"",""D5"",""A6"",""03"",""D9"",""E6""},
			{""6F"",""47"",""F7"",""05"",""5A"",""B1"",""33"",""38"",""44"",""90"",""24"",""4E"",""B4"",""F6"",""8E"",""42""},
			{""C5"",""F0"",""CC"",""9A"",""A0"",""5B"",""85"",""F5"",""17"",""88"",""5C"",""A9"",""C6"",""0E"",""94"",""68""},
			{""30"",""AD"",""34"",""07"",""52"",""6A"",""45"",""BC"",""C4"",""46"",""C2"",""6C"",""E8"",""61"",""9B"",""41""},
			{""01"",""D4"",""A5"",""12"",""3B"",""CB"",""F9"",""B6"",""A7"",""EE"",""D3"",""56"",""DD"",""35"",""1E"",""99""},
			{""67"",""A2"",""E5"",""80"",""D6"",""BE"",""02"",""DA"",""7E"",""B8"",""AC"",""F4"",""74"",""57"",""87"",""2D""},
			{""2B"",""AF"",""F1"",""E2"",""B3"",""39"",""7F"",""21"",""3D"",""14"",""62"",""EA"",""1F"",""B9"",""E9"",""0F""},
			{""FE"",""9C"",""71"",""EB"",""29"",""4A"",""50"",""10"",""64"",""DE"",""91"",""65"",""4B"",""86"",""CE"",""B0""},
			{""D7"",""A4"",""D8"",""27"",""E3"",""4C"",""3C"",""FF"",""5D"",""5E"",""95"",""7A"",""BD"",""C1"",""55"",""54""},
			{""AB"",""72"",""31"",""B2"",""2F"",""58"",""9F"",""F3"",""19"",""0B"",""E4"",""AE"",""8B"",""1D"",""28"",""BB""},
			{""76"",""C0"",""15"",""75"",""84"",""CF"",""A8"",""D2"",""73"",""DB"",""79"",""08"",""8A"",""9E"",""DF"",""16""}
	};
	/**
	 * 表格题
	 * */
","	static void TestBox() {
",public class SBoxProblem {,0.0,0.0023963356768724985,0.9993261455525606,0.027964205816554812,0.25,0.25,0.24999999500000009,0.0,0.0,0.0,0.25,0.25,0.24999999500000009
"/**
        * fr.iut est le package qui contient le mod√®le MCV de notre projet
        */
","        package fr.iut;
",```,0.0,0.11455919756832951,0.9906542056074766,0.5461165048543689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"/**
 * <p>
 * Zabbix APIのHostを操作するためのエンティティクラスです。
 * </p>
 */
","package jp.primecloud.auto.zabbix.model.host;
",```,0.05172413793103448,0.04088373797590556,0.959349593495935,0.2231926249393498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"package com.lifei.algorithms.chapter1_2;

import edu.princeton.cs.algs4.Counter;

/**
 * 题目：
 * 1.2.10 编写一个类 VisualCounter，支持加一和减一操作。它的构造函数接受两个参数 N 和 max，
 * 		其中 N 指定了操作的最大次数， max 指定了计数器的最大绝对值。作为副作用，用图像显示每次计数器变化后的值。
 * @author LiFei
 *
 */
","public class Exercise_10 {
",class VisualCounter,0.0,0.008793770766077028,0.9927360774818402,0.11955492424242424,0.5,0.25,0.33333332888888895,0.0,0.0,0.0,0.5,0.25,0.33333332888888895
"package com.lifei.algorithms.chapter1_2;

import edu.princeton.cs.algs4.Counter;

/**
 * 题目：
 * 1.2.10 编写一个类 VisualCounter，支持加一和减一操作。它的构造函数接受两个参数 N 和 max，
 * 		其中 N 指定了操作的最大次数， max 指定了计数器的最大绝对值。作为副作用，用图像显示每次计数器变化后的值。
 * @author LiFei
 *
 */
public class Exercise_10 {
	
	public static void main(String[] args) {
		
		// 代码详细参见 VisualCounter.java
		
","		// 代码详细参见 VisualCounter.java
",},0.0,0.0731948273160351,1.0,0.47053607638005823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"package com.lifei.algorithms.chapter1_2;

import edu.princeton.cs.algs4.Counter;

/**
 * 题目：
 * 1.2.10 编写一个类 VisualCounter，支持加一和减一操作。它的构造函数接受两个参数 N 和 max，
 * 		其中 N 指定了操作的最大次数， max 指定了计数器的最大绝对值。作为副作用，用图像显示每次计数器变化后的值。
 * @author LiFei
 *
 */
public class Exercise_10 {
	
	public static void main(String[] args) {
		
		// 代码详细参见 VisualCounter.java
		
		// 代码详细参见 VisualCounter.java
		
","		// 代码详细参见 VisualCounter.java
",},0.0,0.06790888121702732,1.0,0.45041814437330985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"package com.lifei.algorithms.chapter1_2;

import edu.princeton.cs.algs4.Counter;

/**
 * 题目：
 * 1.2.10 编写一个类 VisualCounter，支持加一和减一操作。它的构造函数接受两个参数 N 和 max，
 * 		其中 N 指定了操作的最大次数， max 指定了计数器的最大绝对值。作为副作用，用图像显示每次计数器变化后的值。
 * @author LiFei
 *
 */
public class Exercise_10 {
	
	public static void main(String[] args) {
		
		// 代码详细参见 VisualCounter.java
		
		// 代码详细参见 VisualCounter.java
		
		// 代码详细参见 VisualCounter.java
		
","	}
",},0.0,0.004449814198103135,1.0,0.03389830508474577,1.0,1.0,0.999999995,0.0,0.0,0.0,1.0,1.0,0.999999995
"package com.geogym.message.service;

import java.util.List;

import com.geogym.message.dto.Message;
import com.geogym.message.dto.Notification;
import com.geogym.user.dto.User;

public interface MessageService {
	
	/**
	 * 개인 알림
	 * 새로운 피드백 알림,
	 * 결제 정보,
	 * PT 매칭 취소 상태 등
	 * expire_date - 파기를 원하는 날짜 (기간) - 무한정
	 */
	void sendMessage(Message message);
	/**
	 * 개인 알림
	 * 새로운 피드백 알림,
	 * 결제 정보,
	 * PT 매칭 취소 상태 등
	 * expire_date - 파기를 원하는 날짜 (기간)
	 */
	void sendMessage(Message message, int expire_date);
	
	/**
	 * 전체 알림
	 * 휴관일, 긴급 공지, 등
	 * 
	 * 알림 확인 상태를 처리하는 알고리즘에 대한 고려가 필요함
	 * @param expire_date 
	 */
	void sendSystemMessage(Notification noti);
	
	/**
	 * 전체 알림
	 * 휴관일, 긴급 공지, 등
	 * 
	 * 알림 확인 상태를 처리하는 알고리즘에 대한 고려가 필요함
	 * @param expire_date 
	 */
	void sendSystemMessage(Notification noti, int expire_date);

	/**
	 * 해당 유저의 메세지 리스트 받아오기
	 * 
	 * @param user - user_no를 가지고 있는 User객체
	 * @param count - 보여지길 원하는 갯수
	 * @param offset 
	 * @return
	 */
","	List<Message> getMessages(User user, int count, int offset);
",public static void main(String[] args) {,0.0,0.003551530522930342,0.9947565543071161,0.08912322890939817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
